url,name,price,currency,shop_url,shop_name,shop_location,shop_rating
https://www.etsy.com/listing/681231159/jacket-for-dog-high-quality-warm-double?click_key=acb2ae122ef69386f4ecde97ae8111264ac52bc1%3A681231159&click_sum=8faf642f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-77-6,"Jacket for dog High quality warm (double layered) hand made with reflectors  (german pinscher, basenji and others). For female. One-off.J",52.40,$,https://www.etsy.com/shop/CrazyTextile?ref=l2-about-shopname,CrazyTextile,,5 out of 5 stars
https://www.etsy.com/listing/1244241191/dog-harness-pattern-dog-clothes-patterns?click_key=9cc817d386fa58900b73e4c406898cffb95dc5f7%3A1244241191&click_sum=d8704d39&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-77-7&sts=1,Dog harness pattern / Dog clothes patterns / Harness dog PDF / Dog sewing patterns and instructions / Extra Small to Extra large PDF pattern,13.10,$,https://www.etsy.com/shop/LittleandCosy?ref=l2-about-shopname,LittleandCosy,"Coimbra, Portugal",5 out of 5 stars
https://www.etsy.com/listing/1096287124/23-cm-100-wool-jacket-with-wadding-dog?click_key=1fd604fce11470a050bb52605eb0961a6465b4ed%3A1096287124&click_sum=65f63cc0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-77-8,23 cm 100% wool jacket with wadding  / Dog fall jacket / Dog jacket / Cool jacket for dog / Winter jacket,39.30,$,https://www.etsy.com/shop/Miaudesign?ref=l2-about-shopname,Miaudesign,"Vantaa, Finland",5 out of 5 stars
https://www.etsy.com/listing/831094937/fox-print-fleece-dog-coats?click_key=813fc6201bff71ddfc3e2a4e4a989add917a5e7f%3A831094937&click_sum=80147c9e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-1,Fox Print Fleece Dog Coats,23.81,$,https://www.etsy.com/shop/POSHPAWSBOUTIQUEGB?ref=l2-about-shopname,POSHPAWSBOUTIQUEGB,,5 out of 5 stars
https://www.etsy.com/listing/1248491788/dog-rain-coat?click_key=d0ffd8fdec52cbb9f0aee3b77f32a8a63f6eaefb%3A1248491788&click_sum=219828da&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-2&pro=1&frs=1,Dog Rain Coat,22.54,$,https://www.etsy.com/shop/PawHouseBoutique?ref=l2-about-shopname,PawHouseBoutique,"Worcester, United Kingdom",2.5 out of 5 stars
https://www.etsy.com/listing/1158392955/french-bulldog-jacket-french-bulldog?click_key=27e18a40c39934e38df43565802a3b98517cbec6%3A1158392955&click_sum=39514949&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-3&sts=1,"french bulldog jacket, french bulldog coat, small dog clothes, dog raincoat, dog winter coat, dog dress, dog bomber jacket, fleece jacket",61.14,$,https://www.etsy.com/shop/DalindaDogFashion?ref=l2-about-shopname,DalindaDogFashion,"Genoa, Italy",5 out of 5 stars
https://www.etsy.com/listing/1262809544/dog-coat-knitting-pattern?click_key=7d841e202289d649f5ee9f8256d767a25c08d903%3A1262809544&click_sum=cda0b810&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-4,Dog Coat Knitting Pattern,4.87,$,https://www.etsy.com/shop/GiftsFromCambridge?ref=l2-about-shopname,GiftsFromCambridge,"Cambridge, United Kingdom",4 out of 5 stars
https://www.etsy.com/listing/1312079801/dog-pajamas-pyjamas-in-a-nordic-design?click_key=896995351f5bfd4619266daec81abb954ae90862%3A1312079801&click_sum=aa79a4a4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-5&pro=1&frs=1,Dog Pajamas Pyjamas in a Nordic Design Sweater Jumper Dog Gift Pet Supplies Gifts Pets Boy Dog Girl Dog Orange Blue Mustard,39.09,$,https://www.etsy.com/shop/WaggyBumDogBoutique?ref=l2-about-shopname,WaggyBumDogBoutique,"Clitheroe, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/947067784/bunny-dog-hoodie-nice-and-warm-with?click_key=6b1e4dcbf932d737eaab02784e23cf10836e7b75%3A947067784&click_sum=b6a51811&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-6&pro=1,"Bunny dog hoodie, nice and warm with bunny ears",28.49,$,https://www.etsy.com/shop/LolaDogFashion?ref=l2-about-shopname,LolaDogFashion,,5 out of 5 stars
https://www.etsy.com/listing/963065255/dog-jumper-hand-knitted-dog-jumper-puppy?click_key=16a1df7a222599ebc4337354b261253aaca981af%3A963065255&click_sum=f0012672&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-7,"Dog Jumper, Hand knitted dog jumper, Puppy jumper, Pet Clothing, Dog Clothing Accessories, woolly dog jumper,  Pooch Clothing, Dog Gift,",21.30,$,https://www.etsy.com/shop/KnittedToPawfection?ref=l2-about-shopname,KnittedToPawfection,,5 out of 5 stars
https://www.etsy.com/listing/1238277337/hound-waterproof-dog-raincoat-with-a-pop?click_key=a7eb87cfacfec1f5a63b87c7ead58e800e0fd961%3A1238277337&click_sum=f5c3c69a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-78-8&sts=1,"Hound Waterproof Dog Raincoat with a Pop of Colo Green, Fleece or Mesh linning, Dog Rain Jacket, Waterproof Dog Coat, Dog ClothesBark&Go",84.00,$,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,BarkAndGo,"Lviv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1276030960/pet-cat-clothes-pet-dog-clothesautumn?click_key=4cc015d063e94d34053b947f06c0e45a7663d207%3A1276030960&click_sum=f2db71ef&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-1&frs=1,"Pet Cat Clothes ,Pet Dog Clothes,Autumn And Winter Clothes,Dog and Cat Hoodies",19.99,$,https://www.etsy.com/shop/PetAges?ref=l2-about-shopname,PetAges,"Istanbul, Turkey",5 out of 5 stars
https://www.etsy.com/listing/934741456/navy-baby-blue-fleece-dog-coat?click_key=22c85d891c16874c87fe922f7b5bc6722a459945%3A934741456&click_sum=2d900803&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-2,Navy & baby blue fleece dog coat,23.81,$,https://www.etsy.com/shop/POSHPAWSBOUTIQUEGB?ref=l2-about-shopname,POSHPAWSBOUTIQUEGB,,5 out of 5 stars
https://www.etsy.com/listing/647244527/beige-dog-tuxedo-custom-dog-wedding?click_key=95b5ec154aa9a6ea9c4c192a3429a6fdd2ca7da5%3A647244527&click_sum=4e869ea4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-3&frs=1&sts=1,"Beige Dog Tuxedo, Custom Dog Wedding Attire, Formal Dog Suit, Beige Dog Suit, Dog Wedding Attire, Dog Tuxedo, Dog Suit, Ring Bearer",119.98,$,https://www.etsy.com/shop/WeddingDogsAtelier?ref=l2-about-shopname,WeddingDogsAtelier,"Barcelona, Spain",5 out of 5 stars
https://www.etsy.com/listing/1301497649/knitting-pattern-dog-sweater-yorkie-pdf?click_key=90ff922547f1c8d675b281de4d92f32064fa5153%3A1301497649&click_sum=9bcbda49&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-4&pro=1,"Knitting pattern DOG SWEATER. Yorkie PDF sweater pattern. Knit sweater pattern for pappies, small, medium dogs. Instant download",4.05,$,https://www.etsy.com/shop/CandyyarnShop?ref=l2-about-shopname,CandyyarnShop,"Zaporizhzhya, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1067394686/wedding-dog-collar-with-flowers-and?click_key=1212967834ba597868df41ab05f41c58ccdf8d16%3A1067394686&click_sum=04f34a9e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-5&sts=1,Wedding Dog Collar With Flowers And Metal Ring Clasp Carabiner Custom Personalized Ring Bearer Tuxedo Embroidered Best Dog Lace Attire Pet,23.90,$,https://www.etsy.com/shop/Albenka?ref=l2-about-shopname,Albenka,,5 out of 5 stars
https://www.etsy.com/listing/290248727/personalized-dog-teepee-custom-name-bed?click_key=d175a05bd75d1ca80bfbeafd500f66212fb9508e%3A290248727&click_sum=09088f6e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-6&sts=1,"Personalized dog teepee. Custom name bed. Dog Gift. Pink frame, black and white stripes.",69.00,$,https://www.etsy.com/shop/DogAndTeepee?ref=l2-about-shopname,DogAndTeepee,,4.5 out of 5 stars
https://www.etsy.com/listing/1063119441/hooded-dog-bathrobe-dog-towel-dry-robe?click_key=b065009b7fc74d6cd1729568b0df92bf0da20feb%3A1063119441&click_sum=4f301c73&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-7,Hooded Dog Bathrobe | Dog Towel | Dry Robe | Dog Clothes | Dog Beach Clothes | Super Absorbent | Quick Drying | Calming Coat | Chic Robe,30.06,$,https://www.etsy.com/shop/BuddysBathrobes?ref=l2-about-shopname,BuddysBathrobes,,5 out of 5 stars
https://www.etsy.com/listing/921168945/french-bulldog-wool-sweater-french?click_key=ed80ef6b19f3d7d7196f259f44c01c0f9ae06da9%3A921168945&click_sum=b4c7d38e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-79-8&sts=1,"French bulldog wool  sweater, French bulldog winter coat, Dog winter coat, Hand knitted dog sweater",58.95,$,https://www.etsy.com/shop/YaninaKnits4U?ref=l2-about-shopname,YaninaKnits4U,Belgium,5 out of 5 stars
https://www.etsy.com/listing/584236455/large-dog-bed-with-machine-washable?click_key=5c3f017877c712d705c5edd24ca80bfe64f395b8%3A584236455&click_sum=9873c2db&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-1&etp=1&sts=1,Large dog bed with machine-washable cover / orthopedic older dog bed / GRAY padded mat for dog / Durable fabric,67.00,$,https://www.etsy.com/shop/HarleyandCho?ref=l2-about-shopname,HarleyandCho,"Kyiv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1106152641/winter-pet-coat-gretchen?click_key=3bff28f066024962b3c5fe94119e1968e9b8f47c%3A1106152641&click_sum=c3e35668&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-2&frs=1&cns=1&sts=1,Winter pet coat GRETCHEN,42.58,$,https://www.etsy.com/shop/MuffinAndBerry?ref=l2-about-shopname,MuffinAndBerry,"Vilnius, Lithuania",5 out of 5 stars
https://www.etsy.com/listing/593548090/doggy-deodorant-aromatherapy-mood?click_key=8f465a0abad1f5c4a795a9b55d7cf143488b5dc8%3A593548090&click_sum=292d32b6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-3,"Doggy Deodorant - Aromatherapy Mood, Clothes, Room, Pillow Spray",5.01,$,https://www.etsy.com/shop/WonderfulYouBotanics?ref=l2-about-shopname,WonderfulYouBotanics,"Southport, United Kingdom",1 out of 5 stars
https://www.etsy.com/listing/290240773/petiro-golden-ging-dog-cat-unisex-shirt?click_key=0a1eea0ded485e58d1e93bf7d175a3a9ea19c26f%3A290240773&click_sum=78bd0d32&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-4,"PETiRO ""Golden Ging"" dog / cat unisex shirt with buttons. Gender neutral classic fashion  puppy / small / medium / large  dog & cat shirt.",21.83,$,https://www.etsy.com/shop/Petiro?ref=l2-about-shopname,Petiro,"Marburg, Germany",5 out of 5 stars
https://www.etsy.com/listing/1167804288/luxury-full-length-blue-gradient-dog?click_key=354ea13df88c0efda7347a00cdfb1251a8e689e2%3A1167804288&click_sum=2dc6ea3e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-5&frs=1,Luxury Full Length Blue Gradient Dog Wedding Gown | Bridesmaid Dress | Fancy dog Princess dress | Luxury Dog Princess Wedding Costume,169.15,$,https://www.etsy.com/shop/BespokeTails?ref=l2-about-shopname,BespokeTails,"London, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/780440299/puppy-kennel-puppy-playpen-designer-dog?click_key=02f6775398efd51f4be97913885b7ca0a0b75f57%3A780440299&click_sum=6a830f78&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-6,"Puppy kennel, puppy playpen, designer dog crates, folding dog crate, large dog playpen, custom dog crates, wire dog kennel, indoor kennel",290.00,$,https://www.etsy.com/shop/OriginalDogFurniture?ref=l2-about-shopname,OriginalDogFurniture,"Dnipro, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1117153907/king-cole-5760-double-knitting-easy-dog?click_key=3ac462f46386bde0d822dbb66f287e219f6c3e7a%3A1117153907&click_sum=e7934077&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-7,King Cole 5760 - Double Knitting Easy Dog Coat Jumper Crochet Pattern Leaflet,3.75,$,https://www.etsy.com/shop/RosyPosyPetalsUK?ref=l2-about-shopname,RosyPosyPetalsUK,,5 out of 5 stars
https://www.etsy.com/listing/1297781641/hand-knitted-reindeer-snood-for?click_key=424387a6d143f0712108260496febc1e2dc61f96%3A1297781641&click_sum=3b6744b4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-80-8,Hand knitted Reindeer snood for miniature dachshund,31.32,$,https://www.etsy.com/shop/knittyrach?ref=l2-about-shopname,knittyrach,,5 out of 5 stars
https://www.etsy.com/listing/834654455/dog-pyjama-pdf-sewing-pattern-medium?click_key=5f5b3c250474d3fa133b37b42ed392630fefd491%3A834654455&click_sum=4ecfe718&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-1&pro=1,"Dog Pyjama PDF Sewing Pattern, MEDIUM",8.80,$,https://www.etsy.com/shop/TheTailoress?ref=l2-about-shopname,TheTailoress,"England, United Kingdom",4.5 out of 5 stars
https://www.etsy.com/listing/931484419/penguin-dog-hat-crochet-christmas-hat?click_key=978ad5996d050bc1a63e69398842ad0fe0d5731c%3A931484419&click_sum=9527f869&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-2,Penguin dog Hat; Crochet Christmas hat; pug hat; hats for dogs; Christmas hat; crochet; pug hat; winter hat; penguin hat; dog hat;,22.55,$,https://www.etsy.com/shop/ChewinTheYarn?ref=l2-about-shopname,ChewinTheYarn,"Dundee, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1291637533/doberman-pinscher-winter-dog-coat-winter?click_key=74b32e5787b2766b9c0ae3e808192010eefccc03%3A1291637533&click_sum=555eecd4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-3&sts=1,"Doberman Pinscher Winter Dog Coat, Winter Jacket, Custom Waterproof Coat for Dogs, Handmade Winter Clothes, Dog Clothing, Fleece Neck Warmer",98.25,$,https://www.etsy.com/shop/BXBpets?ref=l2-about-shopname,BXBpets,,5 out of 5 stars
https://www.etsy.com/listing/648338913/8mm-double-ended-rope-dog-lead-6ft?click_key=138ec5527f730a43bc47295ce4d58a8786408c39%3A648338913&click_sum=49a13808&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-4,8mm Double Ended Rope Dog Lead 6FT / double dog lead / small dog training lead,25.06,$,https://www.etsy.com/shop/JollyHound?ref=l2-about-shopname,JollyHound,"Paignton, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1216517184/flared-hooded-wool-coat-for-dog-pet?click_key=2c7e980141749c0cb0c96bfcac7d3523fa35b64a%3A1216517184&click_sum=d86b70af&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-5&sts=1,"Flared Hooded Wool Coat for Dog - Pet Clothing, Dog Overcoat, Chihuahua Clothes, Dog Apparel, Small Dog Clothes, Cute Dog Clothes, Pet Lover",86.24,$,https://www.etsy.com/shop/ASTRAEAFASHION?ref=l2-about-shopname,ASTRAEAFASHION,"Sofia, Bulgaria",5 out of 5 stars
https://www.etsy.com/listing/999897028/pink-padded-cosy-waterproof-dog-pet?click_key=dc78cfadfa3c27b11bdd19c9a88c03a4872b8291%3A999897028&click_sum=26083baa&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-6,Pink Padded Cosy Waterproof Dog Pet Winter Coat with D Ring,16.28,$,https://www.etsy.com/shop/PopsAndCoco?ref=l2-about-shopname,PopsAndCoco,"Maidstone, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1297662663/dog-costume-funny-dog-pet-costume?click_key=0ffb5860b23037d32aba60f36c40556ab892d575%3A1297662663&click_sum=29f60f0a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-7,Dog Costume Funny Dog Pet Costume Lightning Costume Cat Costume Cute Pet Outfit Small Clothing for Pet Party Cosplay Fancy Clothes Outfit,21.29,$,https://www.etsy.com/shop/CRAFTSNCUSTOM?ref=l2-about-shopname,CRAFTSNCUSTOM,,4.5 out of 5 stars
https://www.etsy.com/listing/807343189/on-sale-girth-13-neck-8-length-11-unisex?click_key=c6dd5fae41a3efe3d6be8e9c487718006b6d2cf1%3A807343189&click_sum=b6fc8318&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-81-8&frs=1,"on SALE - Girth 13 ""- Neck 8 "" -Length  11 "" -unisex - pet jumpers-pet sweaters-handknit-warm winter pet jacket",20.00,$,https://www.etsy.com/shop/fifime?ref=l2-about-shopname,fifime,"Izmir, Turkey",5 out of 5 stars
https://www.etsy.com/listing/1132354507/dog-sweater-hoodie-sweater-with-or?click_key=283b15bf11d3a65f4aa6b940c48793fee1968523%3A1132354507&click_sum=71582ce6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-1&sca=1,"Dog Sweater Hoodie , Sweater ( with or without hood ) made of winter sweat",27.28,$,https://www.etsy.com/shop/RoxaDesignHanDesigns?ref=l2-about-shopname,RoxaDesignHanDesigns,"Konz, Germany",5 out of 5 stars
https://www.etsy.com/listing/1085229769/hotdog-tartan-dog-jumper?click_key=c5dc92a5ef6b278282ca727b2a3421856d54939d%3A1085229769&click_sum=be21dd89&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-2&etp=1,Hotdog Tartan Dog Jumper,37.58,$,https://www.etsy.com/shop/HotdogPetwear?ref=l2-about-shopname,HotdogPetwear,"London, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/85940730/knitting-and-crochet-dog-backpack?click_key=80b40f51f87feb577eba309ec0f2d797ca10ae0b%3A85940730&click_sum=9d91599b&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-3&pro=1,Knitting and Crochet Dog Backpack Pattern,5.39,$,https://www.etsy.com/shop/TheMailoDesign?ref=l2-about-shopname,TheMailoDesign,"Riga, Latvia",5 out of 5 stars
https://www.etsy.com/listing/609020870/pet-clothes-polka-dots-red-dachshund?click_key=928e75d31a6005d3c75c880d56db11635ccc8a36%3A609020870&click_sum=2cb656c3&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-4,Pet clothes -  Polka Dots - Red Dachshund Sweater - Dog costume - Soft and Warm fashion for pets - Long Sweaters - Outdoor - Dog gift,49.13,$,https://www.etsy.com/shop/Puppy1Love?ref=l2-about-shopname,Puppy1Love,"Paris, France",5 out of 5 stars
https://www.etsy.com/listing/1253379392/personalised-dog-walking-bag-roll-top?click_key=6eb8ac1d920a16e507eb48e35021767a1a634bb8%3A1253379392&click_sum=82e5ed2d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-5&pop=1,"Personalised Dog Walking Bag, Roll Top Rucksack, Dog Walking Rucksack, 6 colours",25.05,$,https://www.etsy.com/shop/BertiesPetBoutique?ref=l2-about-shopname,BertiesPetBoutique,"Manchester, United Kingdom",4.5 out of 5 stars
https://www.etsy.com/listing/1311427036/dog-shoes-fashion-shoes-for-dogs-sports?click_key=92aea0648ef3502467c677309ba6033e834c6744%3A1311427036&click_sum=54b06dda&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-6&pro=1&frs=1&sts=1,dog shoes / fashion shoes for dogs / sports shoes for dogs,19.99,$,https://www.etsy.com/shop/PetLoversEtsy?ref=l2-about-shopname,PetLoversEtsy,"Milan, Italy",4.5 out of 5 stars
https://www.etsy.com/listing/1160841387/dog-fleece-burgundy?click_key=e4ffbaccd8133144e7242cdd85d19848931e602e%3A1160841387&click_sum=08e1d060&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-7,Dog Fleece - Burgundy,25.06,$,https://www.etsy.com/shop/ReignDogShop?ref=l2-about-shopname,ReignDogShop,"London, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1050780719/10-pieces-colagen-roe-deer-hoofs-chews?click_key=2067beccabd065af411166483c0f20aa96aa8951%3A1050780719&click_sum=22647e9e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-82-8&pro=1,"10 pieces COLAGEN roe DEER HOOFS  Chews for dogs, 100% natural snack for dog, long lasting snack, healthy toy for dogs,healhy joins dog",31.44,$,https://www.etsy.com/shop/ChewsForDogs?ref=l2-about-shopname,ChewsForDogs,"Krakow, Poland",5 out of 5 stars
https://www.etsy.com/listing/1321633227/pet-house-solid-pink-dog-bed-cat-bed-pet?click_key=41ad894891df9b98fdfd6e09d9e93875d13ed3fd%3A1321633227&click_sum=e90cb5a1&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-1&pro=1&frs=1&sts=1,"Pet House Solid Pink, Dog Bed, Cat Bed, Pet Bed, Dog Teepee, Dog House, Rabbit House, Cat Teepee, Pet Teepee",81.00,$,https://www.etsy.com/shop/KonopatikTextileUA?ref=l2-about-shopname,KonopatikTextileUA,"Kyiv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1117489526/wool-dog-sweater-with-hoodie-and-teddy?click_key=cb5ead81ba25b2ecf591261851b22799db06909c%3A1117489526&click_sum=3919e603&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-2,wool dog sweater with hoodie and teddy bear ears - handknit teddy bear dog sweater - handmade dog sweater - dog jumper - small dog sweater,59.44,$,https://www.etsy.com/shop/Pupperito?ref=l2-about-shopname,Pupperito,"Copenhagen, Denmark",5 out of 5 stars
https://www.etsy.com/listing/486817750/valentines-day-dog-hat-valentines-day?click_key=c929e31f9d00fea84c0ab09be7bbaa3e5875eac8%3A486817750&click_sum=9a06c71e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-3&sts=1,"Valentines Day Dog Hat, Valentines Day Dog Photo Prom, Dog Hat with Red Hearts, Pom Pom and Braids, for Large Breed Dogs / Retrievers / Labs",25.95,$,https://www.etsy.com/shop/PawsomeCrochet?ref=l2-about-shopname,PawsomeCrochet,"Izmir, Turkey",5 out of 5 stars
https://www.etsy.com/listing/1196458944/navy-dog-raincoat-water-resistant?click_key=cb6f746ab71ce656c2162d272e31d7e7ad5adab2%3A1196458944&click_sum=44a5988c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-4&pro=1&frs=1,Navy Dog Raincoat. Water Resistant.,51.99,$,https://www.etsy.com/shop/brunosociety?ref=l2-about-shopname,brunosociety,,5 out of 5 stars
https://www.etsy.com/listing/1070827492/sage-dog-hoodie?click_key=4aa99f71d8986e3916875dbf5d91fcd0ae2c47d3%3A1070827492&click_sum=6687a13c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-5&sca=1,Sage Dog Hoodie,13.78,$,https://www.etsy.com/shop/darceyandhoundco?ref=l2-about-shopname,darceyandhoundco,,5 out of 5 stars
https://www.etsy.com/listing/1273854614/miller-ralph-luxury-brand-sausage-dog?click_key=63d0f2d6363adb583877e4265af6b2d3b1b5263a%3A1273854614&click_sum=fb7d7981&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-6,Miller & Ralph luxury brand sausage dog harness country style comfortable and secure,31.31,$,https://www.etsy.com/shop/HandmadeHayleyGifts?ref=l2-about-shopname,HandmadeHayleyGifts,,
https://www.etsy.com/listing/909647587/london-uk-luxury-soft-casual-pug-dog?click_key=dbc906b4c7510b794d904bb0c73423867fd2d7e7%3A909647587&click_sum=95276faa&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-7,London UK Luxury Soft Casual Pug Dog Checked Shirt Scotland Style Pet Pug Dog Clothes long sleeve button dress small medium dogs,12.53,$,https://www.etsy.com/shop/Londondogsclothes?ref=l2-about-shopname,Londondogsclothes,,4 out of 5 stars
https://www.etsy.com/listing/1323910085/softshell-coat-for-dog-waterproof-and?click_key=634ce16475af2087735654d4e7178fddd21e292e%3A1323910085&click_sum=41b92b72&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-83-8&sts=1,"Softshell Coat For dog, Waterproof and Warm, Aqua Willow",43.67,$,https://www.etsy.com/shop/WillowDogPL?ref=l2-about-shopname,WillowDogPL,"Warsaw, Poland",5 out of 5 stars
https://www.etsy.com/listing/1307007006/buffalo-plaid-pullover-dog-coat?click_key=cf3cc2c86366ad435bab2c4c1c41f3a0840d7867%3A1307007006&click_sum=a36844b7&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-84-1&pro=1,Buffalo Plaid Pullover Dog Coat,28.19,$,https://www.etsy.com/shop/CarinaCrochetCrafts?ref=l2-about-shopname,CarinaCrochetCrafts,,5 out of 5 stars
